codigo,modalidade,grau,curso,uf,municipio,enade,cpc,cc,code_ies,nome_da_ies,mantenedora
71915,Presencial,Bacharelado,Moda,SP,Americana,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1280811,Presencial,Tecnológico,Negócios imobiliários,SP,Campinas,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1520037,A Distância,Licenciatura,Pedagogia,,Vários municípios,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
17329,Presencial,Licenciatura,Pedagogia,SP,Americana,3,3,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1160831,Presencial,Licenciatura,Pedagogia,SP,Campinas,3,3,5,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
17344,Presencial,Licenciatura,Pedagogia,SP,Lorena,4,4,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
24201,Presencial,Licenciatura,Pedagogia,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
28574,Presencial,Licenciatura,Pedagogia,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
28575,Presencial,Licenciatura,Pedagogia,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
35690,Presencial,Licenciatura,Pedagogia,SP,Lorena,4,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
99296,Presencial,Licenciatura,Pedagogia,SP,Piracicaba,3,3,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
21840,Presencial,Licenciatura,Pedagogia,SP,São Paulo,3,3,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
25517,Presencial,Licenciatura,Pedagogia,SP,São Paulo,3,3,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
25518,Presencial,Licenciatura,Pedagogia,SP,São Paulo,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
27428,Presencial,Licenciatura,Pedagogia,SP,São Paulo,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
27429,Presencial,Licenciatura,Pedagogia,SP,São Paulo,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
32777,Presencial,Licenciatura,Pedagogia,SP,São Paulo,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1520043,A Distância,Tecnológico,Processos gerenciais,,Vários municípios,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1156852,Presencial,Tecnológico,Processos gerenciais,SP,São Paulo,SC,SC,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
80808,Presencial,Bacharelado,Psicologia,SP,Americana,1,2,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1183432,Presencial,Bacharelado,Psicologia,SP,Campinas,-,-,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
17345,Presencial,Bacharelado,Psicologia,SP,Lorena,2,3,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
35691,Presencial,Licenciatura,Psicologia,SP,Lorena,3,3,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1405860,Presencial,Bacharelado,Psicologia,SP,São Paulo,-,-,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
114153,Presencial,Tecnológico,Redes de computadores,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
19888,Presencial,Bacharelado,Secretariado executivo,SP,Campinas,SC,SC,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
17328,Presencial,Bacharelado,Serviço social,SP,Americana,2,3,3,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1322175,Presencial,Bacharelado,Serviço social,SP,São Paulo,-,-,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
89445,Presencial,Bacharelado,Sistema de informação,SP,Americana,3,3,5,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
68612,Presencial,Bacharelado,Sistema de informação,SP,Piracicaba,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
108438,Presencial,Tecnológico,Sistemas automotivos,SP,Campinas,-,-,4,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
106980,Presencial,Tecnológico,Sistemas para internet,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
81070,Presencial,Tecnológico,Software livre,SP,Americana,2,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1284476,Presencial,Bacharelado,Teologia,SP,Lorena,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
74430,Presencial,Bacharelado,Teologia,SP,São Paulo,3,3,5,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1353209,Presencial,Tecnológico,Transporte aéreo,SP,Campinas,-,-,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
19352,Presencial,Bacharelado,Turismo,SP,Americana,3,SC,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
19949,Presencial,Bacharelado,Turismoem desativação/extinção voluntária:conforme processo sei no 23000.050048/2016-92,SP,Lorena,3,SC,-,1032,(1032) CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO - UNISAL,(607) LICEU CORACAO DE JESUS
1468748,Presencial,Bacharelado,Administração,SP,Lins,-,-,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6392,Presencial,Bacharelado,Administração,SP,Piracicaba,3,3,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1468753,Presencial,Bacharelado,Administração,SP,Santa Bárbara d´Oeste,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1455061,Presencial,Bacharelado,Arquitetura e urbanismo,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6422,Presencial,Bacharelado,Arquitetura e urbanismo,SP,Santa Bárbara d´Oeste,3,3,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1473937,Presencial,Bacharelado,Biomedicina,SP,Piracicaba,-,-,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
18458,Presencial,Bacharelado,Ciência da computaçãoem desativação/extinção voluntária:processo 23000.008395.2016-60,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
96569,Presencial,Licenciatura,Ciências biológicas,SP,Piracicaba,4,4,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
415946,Presencial,Bacharelado,Ciências biológicas,SP,Piracicaba,2,3,5,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1468750,Presencial,Bacharelado,Ciências contábeis,SP,Lins,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6393,Presencial,Bacharelado,Ciências contábeis,SP,Piracicaba,3,4,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1468757,Presencial,Bacharelado,Ciências contábeis,SP,Santa Bárbara d´Oeste,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6394,Presencial,Bacharelado,Ciências econômicas,SP,Piracicaba,3,4,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1177042,Presencial,Bacharelado,Cinema e audiovisual,SP,Piracicaba,-,-,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1146455,Presencial,Tecnológico,Comércio exterior,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1104072,Presencial,Tecnológico,Design gráfico,SP,Piracicaba,2,3,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
38617,Presencial,Bacharelado,Direito,SP,Lins,3,4,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6395,Presencial,Bacharelado,Direito,SP,Piracicaba,3,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
20174,Presencial,Bacharelado,Direitoem desativação/extinção voluntária:23000.002808/2013-50,SP,Santa Bárbara d´Oeste,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6399,Presencial,Licenciatura,Educação física,SP,Piracicaba,3,4,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
75837,Presencial,Bacharelado,Educação física,SP,Piracicaba,3,4,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
72540,Presencial,Bacharelado,Enfermagem,SP,Piracicaba,3,3,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1146451,Presencial,Bacharelado,Engenharia civil,SP,Santa Bárbara d´Oeste,3,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
20170,Presencial,Bacharelado,Engenharia de alimentos,SP,Santa Bárbara d´Oeste,2,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
20171,Presencial,Bacharelado,Engenharia de controle e automação,SP,Santa Bárbara d´Oeste,3,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1473939,Presencial,Bacharelado,Engenharia de produção,SP,Piracicaba,-,-,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
74874,Presencial,Bacharelado,Engenharia de produção,SP,Santa Bárbara d´Oeste,3,4,5,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1203445,Presencial,Bacharelado,Engenharia elétrica,SP,Santa Bárbara d´Oeste,3,4,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6410,Presencial,Bacharelado,Engenharia industrial mecânica,SP,Santa Bárbara d´Oeste,2,3,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
115960,Presencial,Bacharelado,Engenharia mecânica,SP,Santa Bárbara d´Oeste,2,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6423,Presencial,Bacharelado,Engenharia química,SP,Santa Bárbara d´Oeste,2,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1284044,Presencial,Tecnológico,Fabricação mecânica,SP,Santa Bárbara d´Oeste,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6411,Presencial,Bacharelado,Farmácia,SP,Piracicaba,4,4,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
42226,Presencial,Bacharelado,Farmáciaem desativação/extinção voluntária:processo 23000.004458.2016-17,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
116018,Presencial,Bacharelado,Farmácia,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6417,Presencial,Licenciatura,Filosofia,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6397,Presencial,Bacharelado,Fisioterapia,SP,Piracicaba,4,4,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6424,Presencial,Bacharelado,Fonoaudiologia,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1146453,Presencial,Tecnológico,Fotografia,SP,Piracicaba,-,-,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
75770,Presencial,Sequencial,Gastronomia,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
106850,Presencial,Tecnológico,Gastronomia,SP,Piracicaba,2,2,3,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1406250,Presencial,Tecnológico,Gestão comercial,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1203444,Presencial,Tecnológico,Gestão da produção industrial,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
106868,Presencial,Tecnológico,Gestão de recursos humanos,SP,Piracicaba,3,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1106139,Presencial,Tecnológico,Gestão de recursos humanosem desativação/extinção voluntária:processo 23000.017691/2016-51,SP,Santa Bárbara d´Oeste,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1406249,Presencial,Tecnológico,Gestão financeira,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
6412,Presencial,Licenciatura,História,SP,Piracicaba,4,3,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1406175,Presencial,Bacharelado,História,SP,Piracicaba,-,-,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
27564,Presencial,Bacharelado,Jornalismo,SP,Piracicaba,3,3,-,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
59115,Presencial,Licenciatura,Letras - inglês,SP,Piracicaba,2,2,5,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
1104728,Presencial,Bacharelado,Letras - inglês - tradução e interpretação,SP,Piracicaba,-,-,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
59114,Presencial,Licenciatura,Letras - língua portuguesa,SP,Piracicaba,4,4,5,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
106858,Presencial,Tecnológico,Logística,SP,Piracicaba,2,3,4,266,(266) UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEPAdesão ao PROIES:Lei 12.688/2012Adesão ao PROIES:Lei Federal N. 12688/2012,(189) INSTITUTO EDUCACIONAL PIRACICABANO DA IGREJA METODISTAAdesão ao PROIES:Lei 12.688/2012
